1609302720,0.1161,0.1161,0.1161,0.1161,0.66001196,1
1609302780,0.1163,0.1163,0.1163,0.1163,0.66001196,1
1609302960,0.1163,0.1163,0.1163,0.1163,0.1,1
1609303260,0.1158,0.1158,0.1158,0.1158,0.63892349,1
1609303320,0.1156,0.1156,0.1154,0.1154,1.28116703,2
1609303440,0.1159,0.1159,0.1159,0.1159,0.64113813,1
1609303620,0.1161,0.1161,0.1161,0.1161,0.6400289,1
1609303680,0.1163,0.1163,0.1163,0.1163,0.63892349,1
1609304220,0.1166,0.1166,0.1166,0.1166,0.66001196,1
1609304580,0.1168,0.1168,0.1168,0.1168,0.66001196,1
1609305180,0.1163,0.1163,0.1163,0.1163,0.17932246,1
1609305240,0.1163,0.1163,0.1163,0.1163,0.45685415,1
1609305720,0.1161,0.1161,0.1158,0.1158,1.27619602,2
1609305780,0.1156,0.1156,0.1154,0.1154,1.28116703,2
1609305960,0.1152,0.1152,0.1152,0.1152,0.64225122,1
1609306440,0.115,0.115,0.1149,0.1149,77.77671149,5
1609306500,0.1147,0.1147,0.1147,0.1147,0.64505092,1
1609306920,0.1152,0.1163,0.1152,0.1163,4.30817492,7
1609306980,0.1166,0.117,0.1166,0.117,1.9334611,3
1609307040,0.1172,0.1172,0.1172,0.1172,0.66001196,1
1609307340,0.1167,0.1167,0.1167,0.1167,0.63399606,1
1609307460,0.1165,0.1165,0.1165,0.1165,0.63508447,1
1609307700,0.117,0.117,0.117,0.117,0.63508447,1
1609308060,0.1165,0.1165,0.1165,0.1165,0.2,3
1609308180,0.1165,0.1165,0.1165,0.1165,0.43508447,1
1609308300,0.1163,0.1163,0.1163,0.1163,0.63617661,1
1609308360,0.1161,0.1161,0.1161,0.1161,0.63727253,1
1609308480,0.1158,0.1158,0.1158,0.1158,0.63892349,1
1609309380,0.1156,0.1156,0.1154,0.1154,1.28116703,2
1609309440,0.1152,0.1152,0.1149,0.1149,1.28617933,2
1609309500,0.1147,0.1147,0.1145,0.1145,1.29122856,2
1609309620,0.1143,0.1143,0.1141,0.1141,21.46588378,3
1609310400,0.1138,0.1138,0.1138,0.1138,0.65015238,1
